"","cDC1","cDC2","DC2pre-hm","DC2hm"
"chr6-33056779-33058179",0.398851335215984,0.157686324764437,0.189207580056058,0.254254759963522
"chr6-131807317-131808495",0.479122373005036,0.190090489128115,0.204126861745031,0.126660276121819
"chr7-5699977-5700651",0.41210464376767,0.135060264415915,0.169066669282269,0.283768422534146
"chr16-58264825-58266202",0.450160472413661,0.189405749054303,0.206853834091999,0.153579944440038
"chr10-98132833-98133697",0.395949074785832,0.173554304069379,0.252298645433878,0.178197975710911
"chr11-110348821-110350126",0.343512421950662,0.112225943216875,0.188058398503838,0.356203236328625
"chr8-10710610-10711555",0.486625334467323,0.243057954044358,0.17675766043841,0.0935590510499096
"chr7-100545346-100546093",0.368607713325079,0.150353649736933,0.219072829538973,0.261965807399016
"chr2-68388537-68389072",0.36621364407205,0.144917147847804,0.189502709975501,0.299366498104645
"chr3-24493864-24495927",0.425148546377635,0.187197970541917,0.227676340723574,0.159977142356874
"chr20-48783712-48784334",0.394731186337646,0.136371102810582,0.180619479952067,0.288278230899705
"chr20-41339605-41340954",0.364998718639609,0.148189100638564,0.204162619587721,0.282649561134106
"chr2-241358401-241358827",0.415246143398488,0.155142375800581,0.199878084444202,0.229733396356729
"chr10-89887476-89889011",0.472626859668385,0.218460097935019,0.166724441478594,0.142188600918002
"chr3-98556131-98556858",0.420071426441162,0.203509000737258,0.223560110844046,0.152859461977534
"chr7-117011419-117012333",0.388630098421398,0.143291524234423,0.27176201912851,0.196316358215669
"chr8-143683367-143685140",0.408398605077072,0.192667019157716,0.227312329253932,0.17162204651128
"chr6-31574749-31575938",0.380014936596363,0.165386897904327,0.191016307928061,0.263581857571249
"chr13-33797278-33798375",0.432729741177318,0.201209734433634,0.179238867939721,0.186821656449326
"chr5-14350208-14352366",0.434479068090156,0.196749081464722,0.164398984591063,0.204372865854059
"chr5-126449553-126450855",0.394010610907298,0.210541318435991,0.206502000408995,0.188946070247716
"chr20-62977421-62978931",0.381407143410385,0.181255576111123,0.203996195221308,0.233341085257183
"chr11-122863772-122865188",0.434043545451221,0.209804883591354,0.164722525463027,0.191429045494398
"chr6-119313807-119315193",0.418652570157832,0.182550235635885,0.162950272446299,0.235846921759984
"chr9-127942761-127944064",0.392101197609831,0.207552476531328,0.226120064517978,0.174226261340862
"chr1-12438354-12439292",0.410389911724343,0.179450763356183,0.196912598255449,0.213246726664026
"chr16-71564112-71565794",0.365520718860097,0.167537388420791,0.268114056663441,0.198827836055671
"chr5-1515976-1517483",0.438502829705287,0.246277827555699,0.162229374877384,0.152989967861629
"chr17-45246983-45248525",0.413824248195508,0.193082979158212,0.230622047170791,0.16247072547549
"chr16-72931097-72932474",0.417990534958566,0.225199522203236,0.189983490041862,0.166826452796337
"chr22-50620189-50622560",0.397537779051479,0.187767218068405,0.18759379081856,0.227101212061556
"chr12-123713910-123714643",0.344862165923796,0.147732817058489,0.192233541630602,0.315171475387114
"chr19-6459066-6460932",0.3853334957175,0.19131837521203,0.204374709016386,0.218973420054084
"chr2-26970069-26971660",0.403828042769399,0.198229075096243,0.18054165227199,0.217401229862369
"chr15-57561006-57561984",0.37530050262264,0.160162164161882,0.228939985673451,0.235597347542027
"chr17-64061062-64061838",0.387247495470318,0.181927694510238,0.205041051439295,0.225783758580149
"chr14-70808196-70810087",0.371320980105262,0.216187330536601,0.202899931942181,0.209591757415956
"chr7-1102909-1103912",0.365354004527577,0.200151237472221,0.186002393610905,0.248492364389297
"chr6-134246771-134247787",0.393941051977271,0.211333502858407,0.199034023680605,0.195691421483717
"chr16-69761917-69763533",0.38645238323023,0.19771741713559,0.216288389718755,0.199541809915424
"chr16-70064781-70066430",0.35983100003107,0.211153784744033,0.21162715747285,0.217388057752047
"chr14-65179471-65180879",0.364640570087173,0.186650475739564,0.227702511698274,0.221006442474989
"chr16-70800282-70801468",0.380025705246148,0.213748080956172,0.231076075691,0.17515013810668
"chr6-37007123-37008856",0.356606115979555,0.211471394429368,0.203987636394481,0.227934853196596
"chr20-50730613-50732234",0.336569831915953,0.185584056686234,0.245608714139024,0.232237397258789
"chr19-38045670-38046805",0.362322487076597,0.209250298934447,0.199903700486517,0.228523513502439
"chr14-65411538-65413665",0.349454118127944,0.200394188830975,0.227998354388787,0.222153338652294
"chr6-30325683-30327662",0.373032047237691,0.218098223326514,0.210785060813339,0.198084668622456
"chr17-32876264-32877796",0.37271734976545,0.205753525330215,0.233682414006031,0.187846710898304
"chr1-154182016-154183536",0.390028713720876,0.212475281393429,0.217836661193155,0.17965934369254
"chr6-31814184-31815754",0.343293015403007,0.184609013380473,0.19049648898099,0.281601482235529
"chr13-27449694-27451475",0.360284780427767,0.203379997754438,0.201059650557288,0.235275571260507
"chr21-46227908-46229693",0.337717644749628,0.21344747469748,0.182373269037898,0.266461611514994
"chr10-69179275-69181444",0.357195938760785,0.213955129745552,0.209665122719505,0.219183808774158
"chr15-41971408-41973232",0.367444597694981,0.204938914189131,0.222102363874299,0.205514124241589
"chr12-123971665-123974117",0.31784685280732,0.198073633818704,0.25393049646093,0.230149016913046
"chr11-63938077-63939804",0.345346868137154,0.201800663758061,0.236313282243203,0.216539185861583
"chr3-42012356-42015426",0.330269057114761,0.214649824134059,0.227454031097012,0.227627087654168
"chr6-30555446-30557763",0.332872138000603,0.215755580150472,0.215312002179592,0.236060279669333
"chr17-8246964-8249532",0.313344495647601,0.216096534619109,0.223525804015822,0.247033165717468
"chr10-12041599-12044330",0.316036956302617,0.224282126068542,0.220109793024232,0.239571124604608
"chr19-58572300-58573832",0.31862018710029,0.226594204501457,0.213962711357147,0.240822897041106
"chr4-74338759-74339277",0.0496177219805365,0.625286361849002,0.212329029802357,0.112766886368105
"chr6-41286413-41287268",0.142207229510486,0.567165097029532,0.237804551145876,0.0528231223141057
"chr17-78442390-78443412",0.112556717648689,0.566644796808938,0.202839785784662,0.117958699757711
"chr2-226118416-226119385",0.0548279412539625,0.587052647191223,0.245458552035737,0.112660859519078
"chr20-40339664-40340472",0.0604984180436107,0.574479254778096,0.255886270488536,0.109136056689758
"chr19-6969899-6970782",0.196379758686523,0.527555291562025,0.164440795830111,0.111624153921341
"chr3-15287432-15287991",0.110721499887766,0.550547616470534,0.218368377503627,0.120362506138073
"chr19-53829767-53830424",0.141366480858995,0.547354744467937,0.19303267290847,0.118246101764598
"chr2-43539871-43540435",0.0416825133544681,0.537053062097856,0.349898393199016,0.0713660313486599
"chr16-3589192-3589962",0.0681406559438105,0.545404822629123,0.239146655404276,0.14730786602279
"chr12-122702855-122703632",0.0732750036939539,0.57465561492006,0.242299580021525,0.109769801364461
"chr19-11323755-11324694",0.217783303681147,0.503796460569517,0.209991866031727,0.0684283697176088
"chr19-44765597-44765965",0.0872343577765818,0.547066874844914,0.225477646284511,0.140221121093993
"chr12-131860491-131861448",0.110393130827464,0.534791942989626,0.256077901325239,0.0987370248576709
"chr1-197974748-197975466",0.0206302682983286,0.559985938397964,0.211236699099278,0.20814709420443
"chr8-22982437-22983268",0.228768174768918,0.473568613712509,0.16078905120374,0.136874160314833
"chr16-4016067-4017138",0.0735786279439337,0.512667251050349,0.318236195362799,0.095517925642918
"chr1-2234141-2235041",0.0691975807102494,0.543230434115441,0.227126291972035,0.160445693202274
"chr2-98760045-98760633",0.142933975445279,0.512027604329371,0.173824814422982,0.171213605802368
"chr17-81326590-81327478",0.171206009173532,0.475999731870607,0.225424786906486,0.127369472049376
"chr2-12168562-12170414",0.0490065874301177,0.546795173924692,0.316398346830239,0.0877998918149508
"chr11-130123726-130124543",0.0866306007203717,0.514127929485846,0.289592354738719,0.109649115055064
"chr9-88923465-88924204",0.132983130701635,0.476905245199916,0.302463923788213,0.0876477003102359
"chr7-74477707-74478526",0.201069503201637,0.450342593534144,0.242047517354969,0.106540385909251
"chr19-35324069-35324666",0.116799907486971,0.493507050878311,0.258536031829812,0.131157009804906
"chr5-140261303-140262224",0.233049990184839,0.434663564696279,0.245160615581176,0.0871258295377067
"chr9-97876522-97877190",0.037340593044819,0.517527159473158,0.32030626929493,0.124825978187093
"chr9-134371574-134372275",0.0962391250430773,0.512585367067613,0.235244629965546,0.155930877923764
"chr11-61162492-61162857",0.142833071630471,0.519617000129734,0.141196781590505,0.196353146649291
"chr8-16361687-16363167",0.0991556892939143,0.484414238342953,0.297715092936829,0.118714979426304
"chr16-3258763-3259624",0.0992196712152126,0.517975079470455,0.288701365171837,0.094103884142495
"chr2-37648406-37648964",0.255341917367744,0.445530103549453,0.12325128596444,0.175876693118363
"chr16-66525790-66526173",0.179355710533953,0.468957210268628,0.266042959505255,0.0856441196921633
"chr13-110520183-110521233",0.0638628017852682,0.49511997389328,0.30695495848767,0.134062265833783
"chr4-7647938-7648552",0.0750164640187367,0.505497322568312,0.271869287203052,0.147616926209899
"chr10-110076493-110077310",0.0848775235666061,0.508935278416933,0.305558224334193,0.100628973682267
"chr1-11692880-11693673",0.110679621517824,0.502644696166679,0.194405145536731,0.192270536778766
"chr16-84897817-84898814",0.0872680712995222,0.489916716015989,0.325549276106623,0.0972659365778655
"chr12-89733447-89734014",0.11974179959821,0.484647324374214,0.300978400737075,0.0946324752905007
"chr1-21261509-21262536",0.0715933377512896,0.506565819885744,0.311012228955475,0.110828613407492
"chr19-54020026-54020596",0.13492043893185,0.478999657524519,0.252057317892258,0.134022585651374
"chr19-10730593-10732291",0.0959824364678301,0.481213966655525,0.225043235373977,0.197760361502668
"chr19-51822285-51822696",0.136170198593154,0.496371917236502,0.217163383631522,0.150294500538822
"chr10-6396419-6397120",0.217778010031839,0.45212740868047,0.236296294494251,0.0937982867934396
"chr12-8452765-8453601",0.0869433220471482,0.483682459600178,0.283330698796161,0.146043519556512
"chr15-94206292-94207144",0.133484011658356,0.472958215011263,0.310041159130019,0.0835166142003621
"chr20-50274788-50275359",0.0952275894060898,0.490981719487472,0.277167838747897,0.136622852358542
"chr12-108913788-108914632",0.186212661628755,0.440411888875455,0.277457565572622,0.0959178839231677
"chr1-219088681-219089366",0.115743722004498,0.499916251362755,0.243733005265682,0.140607021367065
"chr10-119135142-119135798",0.0896758030150378,0.488401912539657,0.356012448847684,0.0659098355976209
"chr12-124703288-124704309",0.106694902532754,0.492836250998054,0.258846745015082,0.14162210145411
"chr13-43830182-43831326",0.29256655788356,0.428989334450819,0.195865699888689,0.0825784077769322
"chr17-80212595-80213746",0.0620461396314997,0.494886454755455,0.256950698196779,0.186116707416266
"chr9-124264757-124265261",0.12725613693303,0.461149140562643,0.29023607444111,0.121358648063218
"chr8-23558614-23559732",0.169103075835743,0.468753157839012,0.253616700167019,0.108527066158226
"chr1-27625914-27626540",0.202365718602119,0.44580682230096,0.236758293389127,0.115069165707794
"chr12-52197840-52199022",0.183732795493971,0.453406257968398,0.245660587828701,0.117200358708931
"chr8-47368802-47369870",0.139394621547983,0.480597777063155,0.254074417495711,0.125933183893152
"chr12-111397701-111398048",0.191573418718193,0.462698806597352,0.20532914814733,0.140398626537125
"chr14-73463345-73463839",0.137076649058496,0.449560099056244,0.316322690271835,0.0970405616134255
"chr16-85928356-85928768",0.178272972993195,0.472793668452892,0.222272311814708,0.126661046739206
"chr3-188788317-188789599",0.0701669504106343,0.471653124017706,0.290365130610077,0.167814794961583
"chr15-78926817-78927529",0.0794185082073263,0.51323765595744,0.21782493144102,0.189518904394213
"chr12-2294546-2295510",0.0979257769780712,0.457090206448483,0.290728402133278,0.154255614440168
"chr4-153655617-153656329",0.166870227724852,0.47219270677845,0.196168854094165,0.164768211402533
"chr10-119681865-119682500",0.105586926253689,0.483546282598487,0.299188869253275,0.111677921894549
"chr12-69039610-69040403",0.120579188218529,0.465794070971497,0.229904249341288,0.183722491468686
"chr21-39369783-39370858",0.0514969420096533,0.47308395208957,0.356906217572721,0.118512888328055
"chr15-52246440-52247855",0.087455496750879,0.471135112817224,0.296952918086939,0.144456472344958
"chr1-155990821-155991613",0.12924191764827,0.459634684136388,0.263331394186126,0.147792004029216
"chr13-113272554-113273171",0.0577278130035335,0.487874778115846,0.270706856759937,0.183690552120683
"chr12-53575426-53576189",0.0739992358278699,0.456498118951951,0.303617737467083,0.165884907753097
"chr3-15294869-15295873",0.115057002194407,0.456795515944294,0.254670075395094,0.173477406466205
"chr20-46630971-46631709",0.223229136982603,0.435711001326434,0.216115428815856,0.124944432875107
"chr8-133138856-133139944",0.180281485115937,0.449178821203373,0.225907023607286,0.144632670073404
"chr21-34200242-34200722",0.11557081087314,0.47350958678869,0.213227852174074,0.197691750164096
"chr2-218820189-218820755",0.0906123164219721,0.467806953969219,0.29689238677831,0.144688342830499
"chr5-141603820-141604687",0.214743914765727,0.3853755832433,0.291203226446392,0.10867727554458
"chr13-51644641-51646103",0.163926787631479,0.449936341222371,0.234633305159928,0.151503565986223
"chr10-113179012-113179652",0.0929098953351951,0.477163010523031,0.291437174372456,0.138489919769318
"chr20-57449789-57452257",0.202622645923624,0.471242649627277,0.192577753759793,0.133556950689306
"chr6-11329976-11331398",0.173788107600019,0.443160548463367,0.195667973734508,0.187383370202106
"chr1-12177930-12178502",0.0983793729857468,0.468601975234009,0.255746559025137,0.177272092755107
"chr6-13526468-13527964",0.0726909676983177,0.481373295393012,0.284805904052656,0.161129832856014
"chr12-94180346-94181240",0.217397877453771,0.442647686529352,0.256361638378068,0.083592797638809
"chr6-30784980-30785380",0.0419246296938098,0.483447261506765,0.327185053549119,0.147443055250307
"chr4-74374377-74374908",0.121174217534349,0.453779892806851,0.251112866638372,0.173933023020428
"chr19-43780697-43781498",0.0801202292658204,0.49082277412859,0.219011228313863,0.210045768291726
"chr16-89315635-89316546",0.204482970685018,0.428441252973768,0.25778202431308,0.109293752028134
"chr15-93861970-93863488",0.109227416382277,0.469799113536899,0.248228167018659,0.172745303062165
"chr22-46601923-46602472",0.18402298812599,0.428433872118034,0.244780059440946,0.142763080315031
"chr9-33835681-33836740",0.19477193245236,0.464888380252107,0.226189187160398,0.114150500135134
